train_32667	Complexity of the path avoiding forbidden pairs problem revisited	  Let G = (V, E) be a directed acyclic graph with two distinguished vertices s,t and let F be a set of forbidden pairs of vertices. We say that a path in G issafe, if it contains at most one vertex from each pair {u, v} in F. Given G andF, the path avoiding forbidden pairs (PAFP) problem is to find a safe s-t pathin G. We systematically study the complexity of different special cases of thePAFP problem defined according to the mutual positions of forbidden pairs. Fixone topological ordering of vertices; we say that pairs {u, v} and {x, y} aredisjoint, if u, v < x, y, nested, if u < x, y < v, and halving, if u < x < v <y. The PAFP problem is known to be NP-hard in general or if no two pairs aredisjoint; we prove that it remains NP-hard even when no two forbidden pairs arenested. On the other hand, if no two pairs are halving, the problem is known tobe solvable in cubic time. We simplify and improve this result by showing anO(M(n)) time algorithm, where M(n) is the time to multiply two n \times nboolean matrices.	cs.DM
train_02777	Personal Information Ecosystems and Implications for Design	  Today, people use multiple devices to fulfill their information needs.However, designers design each device individually, without accounting for theother devices that users may also use. In many cases, the applications on allthese devices are designed to be functional replicates of each other. We arguethat this results in an over-reliance on data synchronization across devices,version control nightmares, and increased burden of file management. In thispaper, we present the idea of a \textit{personal information ecosystem}, ananalogy to biological ecosystems, which allows us to discuss theinter-relationships among these devices to fulfill the information needs of theuser. There is a need for designers to design devices as part of a completeecosystem, not as independent devices that simply share data replicated acrossthem. To help us understand this domain and to facilitate the dialogue andstudy of such systems, we present the terminology, classifications of theinterdependencies among different devices, and resulting implications fordesign.	cs.HC
train_37256	Towards a First Step to Understand the Cryptocurrency Stealing Attack on  Ethereum	  We performed the first systematic study of a new attack on Ethereum thatsteals cryptocurrencies. The attack is due to the unprotected JSON-RPCendpoints existed in Ethereum nodes that could be exploited by attackers totransfer the Ether and ERC20 tokens to attackers-controlled accounts. Thisstudy aims to shed light on the attack, including malicious behaviors andprofits of attackers. Specifically, we first designed and implemented ahoneypot that could capture real attacks in the wild. We then deployed thehoneypot and reported results of the collected data in a period of six months.In total, our system captured more than 308 million requests from 1,072distinct IP addresses. We further grouped attackers into 36 groups with 59distinct Ethereum accounts. Among them, attackers of 34 groups were stealingthe Ether, while other 2 groups were targeting ERC20 tokens. The furtherbehavior analysis showed that attackers were following a three-steps pattern tosteal the Ether. Moreover, we observed an interesting type of transactioncalled zero gas transaction, which has been leveraged by attackers to stealERC20 tokens. At last, we estimated the overall profits of attackers. To engagethe whole community, the dataset of captured attacks is released onhttps://github.com/zjuicsr/eth-honey.	cs.CR
train_43117	DPA on quasi delay insensitive asynchronous circuits: formalization and  improvement	  The purpose of this paper is to formally specify a flow devoted to the designof Differential Power Analysis (DPA) resistant QDI asynchronous circuits. Thepaper first proposes a formal modeling of the electrical signature of QDIasynchronous circuits. The DPA is then applied to the formal model in order toidentify the source of leakage of this type of circuits. Finally, a completedesign flow is specified to minimize the information leakage. The relevancy andefficiency of the approach is demonstrated using the design of an AEScrypto-processor.	cs.AR
train_13364	AlphaGomoku: An AlphaGo-based Gomoku Artificial Intelligence using  Curriculum Learning	  In this project, we combine AlphaGo algorithm with Curriculum Learning tocrack the game of Gomoku. Modifications like Double Networks Mechanism andWinning Value Decay are implemented to solve the intrinsic asymmetry andshort-sight of Gomoku. Our final AI AlphaGomoku, through two days' training ona single GPU, has reached humans' playing level.	cs.AI
train_29747	Hybrid KNN-Join: Parallel Nearest Neighbor Searches Exploiting CPU and  GPU Architectural Features	  K Nearest Neighbor (KNN) joins are used in scientific domains for dataanalysis, and are building blocks of several well-known algorithms. KNN-joinsfind the KNN of all points in a dataset. This paper focuses on a hybrid CPU/GPUapproach for low-dimensional KNN-joins, where the GPU may not yield substantialperformance gains over parallel CPU algorithms. We utilize a work queue thatprioritizes computing data points in high density regions on the GPU, and lowdensity regions on the CPU, thereby taking advantage of each architecture'srelative strengths. Our approach, HybridKNN-Join, effectively augments astate-of-the-art multi-core CPU algorithm. We propose optimizations that $(i)$maximize GPU query throughput by assigning the GPU large batches of work;$(ii)$ increase workload granularity to optimize GPU utilization; and, $(iii)$limit load imbalance between CPU and GPU architectures. We compareHybridKNN-Join to one GPU and two parallel CPU reference implementations.Compared to the reference implementations, we find that the hybrid algorithmperforms best on larger workloads (dataset size and K). The methods employed inthis paper show promise for the general division of work in other hybridalgorithms.	cs.DC
train_39378	Distributed backbone structure for deterministic algorithms in the SINR  model of wireless networks	  The Signal-to-Interference-and-Noise-Ratio (SINR) physical model is one ofthe legitimate models of wireless networks. Despite of the vast amount of studydone in design and analysis of centralized algorithms supporting wirelesscommunication under the SINR physical model, little is known about distributedalgorithms in this model, especially deterministic ones. In this work weconstruct, in a deterministic distributed way, a backbone structure on the topof a given wireless network, which can be used for transforming many algorithmsdesigned in a simpler model of ad hoc broadcast networks without interferenceinto the SINR physical model with uniform power of stations, without increasingtheir asymptotic time complexity. The time cost of the backbone data structureconstruction is only O(Delta polylog n) rounds, where Delta is roughly theinverse of network density and n is the number of nodes in the whole network.The core of the construction is a novel combinatorial structure calledSINR-selector, which is introduced and constructed in this paper. Wedemonstrate the power of the backbone data structure by using it for obtainingefficient O(D+Delta polylog n)-round and O(D+k+Delta polylog n)-rounddeterministic distributed solutions for leader election and multi-broadcast,respectively, where D is the network diameter and k is the number of messagesto be disseminated.	cs.DC
train_31940	Performance Evaluation of TCP over Mobile Ad hoc Networks	  With the proliferation of mobile computing devices, the demand for continuousnetwork connectivity regardless of physical location has spurred interest inthe use of mobile ad hoc networks. Since Transmission Control Protocol (TCP) isthe standard network protocol for communication in the internet, any wirelessnetwork with Internet service need to be compatible with TCP. TCP is tuned toperform well in traditional wired networks, where packet losses occur mostlybecause of congestion. However, TCP connections in Ad-hoc mobile networks areplagued by problems such as high bit error rates, frequent route changes,multipath routing and temporary network partitions. The throughput of TCP oversuch connection is not satisfactory, because TCP misinterprets the packet lossor delay as congestion and invokes congestion control and avoidance algorithm.In this research, the performance of TCP in Adhoc mobile network with high BitError rate (BER) and mobility is studied and investigated. Simulation model isimplemented and experiments are performed using the Network Simulatior 2 (NS2).	cs.NI
train_10735	Application of Business Intelligence In Banks (Pakistan)	  The financial services industry is rapidly changing. Factors such asglobalization, deregulation, mergers and acquisitions, competition fromnon-financial institutions, and technological innovation, have forced companiesto re-think their business.Many large companies have been using BusinessIntelligence (BI) computer software for some years to help them gaincompetitive advantage. With the introduction of cheaper and more generalizedproducts to the market place BI is now in the reach of smaller and medium sizedcompanies. Business Intelligence is also known as knowledge management,management information systems (MIS), Executive information systems (EIS) andOn-line analytical Processing (OLAP).	cs.DB
train_12454	Scalable Pooled Time Series of Big Video Data from the Deep Web	  We contribute a scalable implementation of Ryoo et al's Pooled Time Seriesalgorithm from CVPR 2015. The updated algorithm has been evaluated on a largeand diverse dataset of approximately 6800 videos collected from a crawl of thedeep web related to human trafficking on DARPA's MEMEX effort. We describe theproperties of Pooled Time Series and the motivation for using it to relatevideos collected from the deep web. We highlight issues that we found whilerunning Pooled Time Series on larger datasets and discuss solutions for thoseissues. Our solution centers are re-imagining Pooled Time Series as aHadoop-based algorithm in which we compute portions of the eventual solution inparallel on large commodity clusters. We demonstrate that our new Hadoop-basedalgorithm works well on the 6800 video dataset and shares all of the propertiesdescribed in the CVPR 2015 paper. We suggest avenues of future work in theproject.	cs.CV
train_14250	Cheat-Proof Communication through Cluster Head (C3H) in Mobile Ad Hoc  Network	  The mobile ad hoc network (MANET) is a wireless network based on a group ofmobile nodes without any centralised infrastructure. In civilian datacommunication, all nodes cannot be homogeneous-type and not do a specific datacommunication. Therefore, node co-operation and cheat-proof are essentialcharacteristics for successfully running MANETs in civilian data communication.Denial of service and malicious behaviour of the node are the main concerns insecuring successful communication in MANETs. This scheme proposed a genericsolution to preventing malicious behaviour of the node by the cluster headthrough the single hop node clustering strategy.	cs.NI
train_40950	Pebble games with algebraic rules	  We define a general framework of partition games for formulating two-playerpebble games over finite structures. We show that one particular such game,which we call the invertible-map game, yields a family of polynomial-timeapproximations of graph isomorphism that is strictly stronger than thewell-known Weisfeiler-Lehman method. The general framework we introduceincludes as special cases the pebble games for finite-variable logics with andwithout counting. It also includes a matrix-equivalence game, introduced here,which characterises equivalence in the finite-variable fragments of matrix-ranklogic. We show that the equivalence defined by the invertible-map game is arefinement of the equivalence defined by each of these games forfinite-variable logics.	cs.LO
train_08233	Defacing the map: Cartographic vandalism in the digital commons	  This article addresses the emergent phenomenon of carto-vandalism, theintentional defacement of collaborative cartographic digital artefacts in thecontext of volunteered geographic information. Through a qualitative analysisof reported incidents in WikiMapia and OpenStreetMap, a typology of this kindof vandalism is outlined, including play, ideological, fantasy, artistic, andindustrial carto-vandalism, as well as carto-spam. Two families ofcounter-strategies deployed in amateur mapping communities are discussed.First, the contributors organise forms of policing, based on volunteeredcommunity involvement, patrolling the maps and reporting incidents. Second, thedetection of carto-vandalism can be supported by automated tools, based eitheron explicit rules or on machine learning.	cs.CY
train_05093	Keyword-based Query Comprehending via Multiple Optimized-Demand  Augmentation	  In this paper, we consider the problem of machine reading task when thequestions are in the form of keywords, rather than natural language. In recentyears, researchers have achieved significant success on machine readingcomprehension tasks, such as SQuAD and TriviaQA. These datasets provide anatural language question sentence and a pre-selected passage, and the goal isto answer the question according to the passage. However, in the situation ofinteracting with machines by means of text, people are more likely to raise aquery in form of several keywords rather than a complete sentence. Thekeyword-based query comprehension is a new challenge, because small variationsto a question may completely change its semantical information, thus yielddifferent answers. In this paper, we propose a novel neural network system thatconsists a Demand Optimization Model based on a passage-attention neuralmachine translation and a Reader Model that can find the answer given theoptimized question. The Demand Optimization Model optimizes the original queryand output multiple reconstructed questions, then the Reader Model takes thenew questions as input and locate the answers from the passage. To makepredictions robust, an evaluation mechanism will score the reconstructedquestions so the final answer strike a good balance between the quality of boththe Demand Optimization Model and the Reader Model. Experimental results onseveral datasets show that our framework significantly improves multiple strongbaselines on this challenging task.	cs.CL
train_06679	Risk-Management Methods for the Libor Market Model Using Semidefinite  Programming	  When interest rate dynamics are described by the Libor Market Model as inBGM97, we show how some essential risk-management results can be obtained fromthe dual of the calibration program. In particular, if the objetive is tomaximize another swaption's price, we show that the optimal dual variablesdescribe a hedging portfolio in the sense of \cite{Avel96}. In the generalcase, the local sensitivity of the covariance matrix to all market movementscenarios can be directly computed from the optimal dual solution. We also showhow semidefinite programming can be used to manage the Gamma exposure of aportfolio.	cs.CE
train_46049	A beaconing approach whith key exchange in vehicular ad hoc networks	  Vehicular Ad-Hoc Networks (VANETs) are special forms of Mobile Ad-HocNetworks (MANETs) that allows vehicles to communicate together in the absenceof fixed infrastructure.In this type of network beaconing is the means used todiscover the nodes in its eighborhood.For routing protocol successful deliveryof beacons containing speed, direction and position of a car is extremelyimportant.Otherwise, routing information should not be modified/manipulatedduring transmission without detection, in order to ensure the routinginformation, messages must be signed and provided with a certificate to attestvalid network participants. In this work we present a beaconing protocol withkey exchange to prepare the generation of a signature to protect the routinginformation protocol 'Greedy Perimeter Stateless Routing'.	cs.CR
train_13897	An {\alpha}-Matte Boundary Defocus Model Based Cascaded Network for  Multi-focus Image Fusion	  Capturing an all-in-focus image with a single camera is difficult since thedepth of field of the camera is usually limited. An alternative method toobtain the all-in-focus image is to fuse several images focusing at differentdepths. However, existing multi-focus image fusion methods cannot obtain clearresults for areas near the focused/defocused boundary (FDB). In this paper, anovel {\alpha}-matte boundary defocus model is proposed to generate realistictraining data with the defocus spread effect precisely modeled, especially forareas near the FDB. Based on this {\alpha}-matte defocus model and thegenerated data, a cascaded boundary aware convolutional network termed MMF-Netis proposed and trained, aiming to achieve clearer fusion results around theFDB. More specifically, the MMF-Net consists of two cascaded sub-nets forinitial fusion and boundary fusion, respectively; these two sub-nets aredesigned to first obtain a guidance map of FDB and then refine the fusion nearthe FDB. Experiments demonstrate that with the help of the new {\alpha}-matteboundary defocus model, the proposed MMF-Net outperforms the state-of-the-artmethods both qualitatively and quantitatively.	cs.CV
train_35585	Cooperative Robust Estimation with Local Performance Guarantees	  The paper considers the problem of cooperative estimation for a linearuncertain plant observed by a network of communicating sensors. We take a novelapproach by treating the filtering problem from the view point of local sensorswhile the network interconnections are accounted for via an uncertain signalsmodelling of estimation performance of other nodes. That is, the informationcommunicated between the nodes is treated as the true plant information subjectto perturbations, and each node is endowed with certain believes about theseperturbations during the filter design. The proposed distributed filterachieves a suboptimal $H_\infty$ consensus performance. Furthermore, localperformance of each estimator is also assessed given additional constraints onthe performance of the other nodes. These conditions are shown to be useful intuning the desired estimation performance of the sensor network.	cs.SY
train_28965	Constrained Monotone Function Maximization and the Supermodular Degree	  The problem of maximizing a constrained monotone set function has manypractical applications and generalizes many combinatorial problems.Unfortunately, it is generally not possible to maximize a monotone set functionup to an acceptable approximation ratio, even subject to simple constraints.One highly studied approach to cope with this hardness is to restrict the setfunction. An outstanding disadvantage of imposing such a restriction on the setfunction is that no result is implied for set functions deviating from therestriction, even slightly. A more flexible approach, studied by Feige andIzsak, is to design an approximation algorithm whose approximation ratiodepends on the complexity of the instance, as measured by some complexitymeasure. Specifically, they introduced a complexity measure called supermodulardegree, measuring deviation from submodularity, and designed an algorithm forthe welfare maximization problem with an approximation ratio that depends onthis measure.  In this work, we give the first (to the best of our knowledge) algorithm formaximizing an arbitrary monotone set function, subject to a k-extendiblesystem. This class of constraints captures, for example, the intersection ofk-matroids (note that a single matroid constraint is sufficient to capture thewelfare maximization problem). Our approximation ratio deteriorates gracefullywith the complexity of the set function and k. Our work can be seen asgeneralizing both the classic result of Fisher, Nemhauser and Wolsey, formaximizing a submodular set function subject to a k-extendible system, and theresult of Feige and Izsak for the welfare maximization problem. Moreover, whenour algorithm is applied to each one of these simpler cases, it obtains thesame approximation ratio as of the respective original work.	cs.DS
train_13339	Cylindrical and Asymmetrical 3D Convolution Networks for LiDAR  Segmentation	  State-of-the-art methods for large-scale driving-scene LiDAR segmentationoften project the point clouds to 2D space and then process them via 2Dconvolution. Although this corporation shows the competitiveness in the pointcloud, it inevitably alters and abandons the 3D topology and geometricrelations. A natural remedy is to utilize the3D voxelization and 3D convolutionnetwork. However, we found that in the outdoor point cloud, the improvementobtained in this way is quite limited. An important reason is the property ofthe outdoor point cloud, namely sparsity and varying density. Motivated by thisinvestigation, we propose a new framework for the outdoor LiDAR segmentation,where cylindrical partition and asymmetrical 3D convolution networks aredesigned to explore the 3D geometric pat-tern while maintaining these inherentproperties. Moreover, a point-wise refinement module is introduced to alleviatethe interference of lossy voxel-based label encoding. We evaluate the proposedmodel on two large-scale datasets, i.e., SemanticKITTI and nuScenes. Our methodachieves the 1st place in the leaderboard of SemanticKITTI and outperformsexisting methods on nuScenes with a noticeable margin, about 4%. Furthermore,the proposed 3D framework also generalizes well to LiDAR panoptic segmentationand LiDAR 3D detection.	cs.CV
train_11473	5-axis High Speed Milling Optimisation	  Manufacturing of free form parts relies on the calculation of a tool pathbased on a CAD model, on a machining strategy and on a given numericallycontrolled machine tool. In order to reach the best possible performances, itis necessary to take into account a maximum of constraints during tool pathcalculation. For this purpose, we have developed a surface representation ofthe tool paths to manage 5-axis High Speed Milling, which is the mostcomplicated case. This model allows integrating early in the step of tool pathcomputation the machine tool geometrical constraints (axis ranges, part holderorientation), kinematical constraints (speed and acceleration on the axes,singularities) as well as gouging issues between the tool and the part. The aimof the paper is to optimize the step of 5-axis HSM tool path calculation with abi-parameter surface representation of the tool path. We propose an example ofintegration of the digital process for tool path computation, ensuring therequired quality and maximum productivity	cs.OH
train_00294	A Theory of Goal-Oriented MDPs with Dead Ends	  Stochastic Shortest Path (SSP) MDPs is a problem class widely studied in AI,especially in probabilistic planning. They describe a wide range of scenariosbut make the restrictive assumption that the goal is reachable from any state,i.e., that dead-end states do not exist. Because of this, SSPs are unable tomodel various scenarios that may have catastrophic events (e.g., an airplanepossibly crashing if it flies into a storm). Even though MDP algorithms havebeen used for solving problems with dead ends, a principled theory of SSPextensions that would allow dead ends, including theoretically sound algorithmsfor solving such MDPs, has been lacking. In this paper, we propose three newMDP classes that admit dead ends under increasingly weaker assumptions. Wepresent Value Iteration-based as well as the more efficient heuristic searchalgorithms for optimally solving each class, and explore theoreticalrelationships between these classes. We also conduct a preliminary empiricalstudy comparing the performance of our algorithms on different MDP classes,especially on scenarios with unavoidable dead ends.	cs.AI
train_29075	Graphical readings of possibilistic logic bases	  Possibility theory offers either a qualitive, or a numerical framework forrepresenting uncertainty, in terms of dual measures of possibility andnecessity. This leads to the existence of two kinds of possibilistic causalgraphs where the conditioning is either based on the minimum, or the productoperator. Benferhat et al. (1999) have investigated the connections betweenmin-based graphs and possibilistic logic bases (made of classical formulasweighted in terms of certainty). This paper deals with a more difficult issue :the product-based graphical representations of possibilistic bases, whichprovides an easy structural reading of possibilistic bases. Moreover, thispaper also provides another reading of possibilistic bases in terms ofcomparative preferences of the form "in the context p, q is preferred to notq". This enables us to explicit preferences underlying a set of goals withdifferent levels of priority.	cs.AI
train_32179	Training Deep Networks for Facial Expression Recognition with  Crowd-Sourced Label Distribution	  Crowd sourcing has become a widely adopted scheme to collect ground truthlabels. However, it is a well-known problem that these labels can be verynoisy. In this paper, we demonstrate how to learn a deep convolutional neuralnetwork (DCNN) from noisy labels, using facial expression recognition as anexample. More specifically, we have 10 taggers to label each input image, andcompare four different approaches to utilizing the multiple labels: majorityvoting, multi-label learning, probabilistic label drawing, and cross-entropyloss. We show that the traditional majority voting scheme does not perform aswell as the last two approaches that fully leverage the label distribution. Anenhanced FER+ data set with multiple labels for each face image will also beshared with the research community.	cs.CV
train_10013	Reverse Transfer Learning: Can Word Embeddings Trained for Different NLP  Tasks Improve Neural Language Models?	  Natural language processing (NLP) tasks tend to suffer from a paucity ofsuitably annotated training data, hence the recent success of transfer learningacross a wide variety of them. The typical recipe involves: (i) training adeep, possibly bidirectional, neural network with an objective related tolanguage modeling, for which training data is plentiful; and (ii) using thetrained network to derive contextual representations that are far richer thanstandard linear word embeddings such as word2vec, and thus result in importantgains. In this work, we wonder whether the opposite perspective is also true:can contextual representations trained for different NLP tasks improve languagemodeling itself? Since language models (LMs) are predominantly locallyoptimized, other NLP tasks may help them make better predictions based on theentire semantic fabric of a document. We test the performance of several typesof pre-trained embeddings in neural LMs, and we investigate whether it ispossible to make the LM more aware of global semantic information throughembeddings pre-trained with a domain classification model. Initial experimentssuggest that as long as the proper objective criterion is used during training,pre-trained embeddings are likely to be beneficial for neural languagemodeling.	cs.CL
train_08088	The Probabilistic Analysis of the Communication Network created by  Dynamic Boundary Coverage	  We do a Probabilistic Analysis of the Network generated by robots involved inStochastic Boundary Coverage	cs.RO
train_49169	Discovering Descriptive Tile Trees by Mining Optimal Geometric Subtiles	  When analysing binary data, the ease at which one can interpret results isvery important. Many existing methods, however, discover either models that aredifficult to read, or return so many results interpretation becomes impossible.Here, we study a fully automated approach for mining easily interpretablemodels for binary data. We model data hierarchically with noisytiles-rectangles with significantly different density than their parent tile.To identify good trees, we employ the Minimum Description Length principle.  We propose STIJL, a greedy any-time algorithm for mining good tile trees frombinary data. Iteratively, it finds the locally optimal addition to the currenttree, allowing overlap with tiles of the same parent. A major result of thispaper is that we find the optimal tile in only $\Theta(NM\min(N, M))$ time.STIJL can either be employed as a top-$k$ miner, or by MDL we can identify thetree that describes the data best.  Experiments show we find succinct models that accurately summarise the data,and, by their hierarchical property are easily interpretable.	cs.DS
train_27026	A Methodology for Discovering how to Adaptively Personalize to Users  using Experimental Comparisons	  We explain and provide examples of a formalism that supports the methodologyof discovering how to adapt and personalize technology by combining randomizedexperiments with variables associated with user models. We characterize aformal relationship between the use of technology to conduct A/B experimentsand use of technology for adaptive personalization. The MOOClet Formalism [11]captures the equivalence between experimentation and personalization in itsconceptualization of modular components of a technology. This motivates aunified software design pattern that enables technology components that can becompared in an experiment to also be adapted based on contextual data, orpersonalized based on user characteristics. With the aid of a concrete usecase, we illustrate the potential of the MOOClet formalism for a methodologythat uses randomized experiments of alternative micro-designs to discover howto adapt technology based on user characteristics, and then dynamicallyimplements these personalized improvements in real time.	cs.HC
train_43504	Code injection attacks on harvard-architecture devices	  Harvard architecture CPU design is common in the embedded world. Examples ofHarvard-based architecture devices are the Mica family of wireless sensors.Mica motes have limited memory and can process only very small packets.Stack-based buffer overflow techniques that inject code into the stack and thenexecute it are therefore not applicable. It has been a common belief that codeinjection is impossible on Harvard architectures. This paper presents a remotecode injection attack for Mica sensors. We show how to exploit programvulnerabilities to permanently inject any piece of code into the program memoryof an Atmel AVR-based sensor. To our knowledge, this is the first result thatpresents a code injection technique for such devices. Previous work onlysucceeded in injecting data or performing transient attacks. Injectingpermanent code is more powerful since the attacker can gain full control of thetarget sensor. We also show that this attack can be used to inject a worm thatcan propagate through the wireless sensor network and possibly create a sensorbotnet. Our attack combines different techniques such as return orientedprogramming and fake stack injection. We present implementation details andsuggest some counter-measures.	cs.CR
train_14885	A simulation model for the lifetime of wireless sensor networks	  In this paper we present a model for the lifetime of wireless sensornetworks. The model takes into consideration several parameters such as thetotal number of sensors, network size, percentage of sink nodes, location ofsensors, the mobility of sensors, and power consumption. A definition of thelife time of the network based on three different criteria is introduced;percentage of available power to total power, percentage of alive sensors tototal sensors, and percentage of alive sink sensors to total sink sensors. AMatlab based simulator is developed for the introduced model. A number ofwireless sensor networks scenarios are presented and discussed.	cs.NI
train_42737	Leader Tracking of Euler-Lagrange Agents on Directed Switching Networks  Using A Model-Independent Algorithm	  In this paper, we propose a discontinuous distributed model-independentalgorithm for a directed network of Euler-Lagrange agents to track thetrajectory of a leader with non-constant velocity. We initially study a fixednetwork and show that the leader tracking objective is achieved semi-globallyexponentially fast if the graph contains a directed spanning tree. Bymodel-independent, we mean that each agent executes its algorithm with noknowledge of the parameter values of any agent's dynamics. Certain bounds onthe agent dynamics (including any disturbances) and network topologyinformation are used to design the control gain. This fact, combined with thealgorithm's model-independence, results in robustness to disturbances andmodelling uncertainties. Next, a continuous approximation of the algorithm isproposed, which achieves practical tracking with an adjustable tracking error.Last, we show that the algorithm is stable for networks that switch with anexplicitly computable dwell time. Numerical simulations are given to show thealgorithm's effectiveness.	cs.SY
train_05157	Revisiting Internet AS-level Topology Discovery	  The development of veracious models of the Internet topology has received alot of attention in the last few years. Many proposed models are based ontopologies derived from RouteViews BGP table dumps (BTDs). However, BTDs do notcapture all AS-links of the Internet topology and most importantly the numberof the hidden AS-links is unknown, resulting in AS-graphs of questionablequality. As a first step to address this problem, we introduce a newAS-topology discovery methodology that results in more complete and accurategraphs. Moreover, we use data available from existing measurement facilities,circumventing the burden of additional measurement infrastructure. We deployour methodology and construct an AS-topology that has at least 61.5% moreAS-links than BTD-derived AS-topologies we examined. Finally, we analyze thetemporal and topological properties of the augmented graph and pinpoint thedifferences from BTD-derived AS-topologies.	cs.NI
train_03166	Finding Largest Rectangles in Convex Polygons	  We consider the following geometric optimization problem: find a maximum-arearectangle and a maximum-perimeter rectangle contained in a given convex polygonwith $n$ vertices. We give exact algorithms that solve these problems in time$O(n^3)$. We also give $(1-\varepsilon)$-approximation algorithms that taketime $O(\varepsilon^{-3/2}+ \varepsilon^{-1/2} \log n)$.	cs.CG
train_26584	Querying Streaming System Monitoring Data for Enterprise System Anomaly  Detection	  The need for countering Advanced Persistent Threat (APT) attacks has led tothe solutions that ubiquitously monitor system activities in each enterprisehost, and perform timely abnormal system behavior detection over the stream ofmonitoring data. However, existing stream-based solutions lack explicitlanguage constructs for expressing anomaly models that capture abnormal systembehaviors, thus facing challenges in incorporating expert knowledge to performtimely anomaly detection over the large-scale monitoring data. To address theselimitations, we build SAQL, a novel stream-based query system that takes asinput, a real-time event feed aggregated from multiple hosts in an enterprise,and provides an anomaly query engine that queries the event feed to identifyabnormal behaviors based on the specified anomaly models. SAQL provides adomain-specific query language, Stream-based Anomaly Query Language (SAQL),that uniquely integrates critical primitives for expressing major types ofanomaly models. In the demo, we aim to show the complete usage scenario of SAQLby (1) performing an APT attack in a controlled environment, and (2) using SAQLto detect the abnormal behaviors in real time by querying the collected streamof system monitoring data that contains the attack traces. The audience willhave the option to interact with the system and detect the attack footprints inreal time via issuing queries and checking the query results through acommand-line UI.	cs.CR
train_14904	New Lace and Arsenic: adventures in weak memory with a program logic	  We describe a program logic for weak memory (also known as relaxed memory).The logic is based on Hoare logic within a thread, and rely/guarantee betweenthreads. It is presented via examples, giving proofs of many weak-memory litmustests. It extends to coherence but not yet to synchronised assignment(compare-and-swap, load-logical/store-conditional). It deals with conditionalsand loops but not yet arrays or heap.  The logic uses a version of Hoare logic within threads, and a version ofrely/guarantee between threads, with five stability rules to handle variouskinds of parallelism (external, internal, propagation-free and two kinds ofin-flight parallelism). There are $\mathbb{B}$ and $\mathbb{U}$ modalities toregulate propagation, and temporal modalities $\mathsf{since}$,$\mathbb{S}\mathsf{ofar}$ and $\mathbb{O}\mathsf{uat}$ to deal with globalcoherence (SC per location).  The logic is presented by example. Proofs and unproofs of about thirtyweak-memory examples, including many litmus tests in various guises, are dealtwith in detail. There is a proof of a version of the token ring.  In version 2: The correspondence with Herding Cats has been clarified. Thestability rules have been simplified: in particular the sat and x= x tests havebeen eliminated from external stability checks. The embedding is simplified andhas a more transparent relation to the mechanisms of the logic. Definitions ofU, Sofar and Ouat have been considerably altered. The description of modalitiesand the treatment of termination has been reworked. Many proofs arereconstructed. A comprehensive summary of the logic is an appendix.	cs.LO
train_13531	Shape and Color Object Tracking for Real-Time Robotic Navigation	  This paper presents a real-time approach for single-colored ball detectionand tracking. The approach consists of two main phases. In a first offlinecalibration phase, the intrinsic parameters of the camera and the radialdistortion are estimated, and a classification of colors is learned from asample image of colored balls. The second phase consists of four main steps:(1) color segmentation of the input image into several regions based on theoffline classification, (2) robust estimation of the circle parameters (3)refinement of the circle parameters, and (4) ball tracking. The experimentalresults showed that the approach presents a good compromise between suitabilityfor real-time navigation and robustness to occlusions, background congestionand colors interference in the scene.	cs.CV
train_20955	Fissile Locks	  Classic test-and-test (TS) mutual exclusion locks are simple, and enjoy highperformance and low latency of ownership transfer under light or no contention.However, they do not scale gracefully under high contention and do not provideany admission order guarantees. Such concerns led to the development ofscalable queue-based locks, such as a recent Compact NUMA-aware (CNA) lock, avariant of another popular queue-based MCS lock. CNA scales well under load andprovides certain admission guarantees, but has more complicated lock handoveroperations than TS and incurs higher latencies at low contention. We proposeFissile locks, which capture the most desirable properties of both TS and CNA.A Fissile lock consists of two underlying locks: a TS lock, which serves as afast path, and a CNA lock, which serves as a slow path. The key feature ofFissile locks is the ability of threads on the fast path to bypass threadsenqueued on the slow path, and acquire the lock with less overhead than CNA.Bypass is bounded (by a tunable parameter) to avoid starvation and ensurelong-term fairness. The result is a highly scalable NUMA-aware lock withprogress guarantees that performs like TS at low contention and like CNA athigh contention.	cs.OS
train_20152	Multi-robot coverage to locate fixed targets using formation structures	  This paper develops an algorithm that guides a multi-robot system in anunknown environment in search of fixed targets. The area to be scanned containsan unknown number of convex obstacles of unknown size and shape. The algorithmcovers the entire free space in a sweeping fashion and as such relies on theuse of robot formations. The geometry of the robot group is a lateral lineformation, which is allowed to split and rejoin when passing obstacles. It isour main goal to exploit this formation structure in order to reduce robotresources to a minimum. Each robot has a limited and finite amount of memoryavailable. No information of the topography is recorded. Communication betweentwo robots is only possible up to a maximum inter-robot distance, and if theline-of-sight between both robots is not obstructed. Broadcasting capabilitiesand indirect communication are not allowed. Supervisory control is prohibited.The number of robots equipped with GPS is kept as small as possible.Applications of the algorithm are mine field clearance, search-and-rescuemissions, and intercept missions. Simulations are included and made availableon the internet, demonstrating the flexibility of the algorithm.	cs.RO
